"","Auth1","Auth2","ref.year","journal","tax_name","top1_tax_name","tax_id"
"28835","Pogodina,V.V.","Lashkevich,V.A.",1993,"Submitted (03-AUG-1993) Institute of Virology and Environmental	Microbiology, Mansfield Road, Oxford OX1 3SR, UK","Tick-borne encephalitis virus","Viruses",11084
"28925","Pogodina,V.V.","Venugopal,K.",1993,"Submitted (03-AUG-1993) Institute of Virology and Environmental	Microbiology, Mansfield Road, Oxford OX1 3SR, UK","Tick-borne encephalitis virus","Viruses",11084
"29015","Pogodina,V.V.","Gould,E.A.",1993,"Submitted (03-AUG-1993) Institute of Virology and Environmental	Microbiology, Mansfield Road, Oxford OX1 3SR, UK","Tick-borne encephalitis virus","Viruses",11084
"43025","Lashkevich,V.A.","Venugopal,K.",1993,"Submitted (03-AUG-1993) Institute of Virology and Environmental	Microbiology, Mansfield Road, Oxford OX1 3SR, UK","Tick-borne encephalitis virus","Viruses",11084
"43115","Lashkevich,V.A.","Gould,E.A.",1993,"Submitted (03-AUG-1993) Institute of Virology and Environmental	Microbiology, Mansfield Road, Oxford OX1 3SR, UK","Tick-borne encephalitis virus","Viruses",11084
"57115","Venugopal,K.","Gould,E.A.",1993,"Submitted (03-AUG-1993) Institute of Virology and Environmental	Microbiology, Mansfield Road, Oxford OX1 3SR, UK","Tick-borne encephalitis virus","Viruses",11084
"163","Alansari,H","M.",1993,"Submitted (12-OCT-1993) Alansari H. M., College of Veterinary	Medicine / University of Tennessee, Environmental Practice, 2407	River Dr., Knoxville, Tennessee 39701-1071, USA","Ovine respiratory syncytial virus","Viruses",28869
"164","Wolfs,T.F.W","et al.",1993,"Submitted (17-DEC-1993) Kersti MacInnes, Los Alamos National	Laboratory, HIV Sequence Database, T-10, Mail Stop K710, Los	Alamos, NM 87545, USA","Human immunodeficiency virus 1","Viruses",11676
"165","Kalish,M","et al.",1993,"Submitted (17-DEC-1993) Kersti MacInnes, Los Alamos National	Laboratory, HIV Sequence Database, T-10, Mail Stop K710, Los	Alamos, NM 87545, USA","Human immunodeficiency virus 1","Viruses",11676
"166","Dunn,J.J.","Studier,F.W.",1993,"Submitted (12-OCT-1993) Dunn J.J","Enterobacteria phage T7","Viruses",10760
"167","Dunn,J.J.","Studier,F.W.",1993,"Submitted (23-NOV-1993) Dunn J.J","Enterobacteria phage T7","Viruses",10760
